id_municipio,id_candidato_bd,genero,raca
2611606,1783017,feminino,preta
2611903,1439719,feminino,preta
2611903,1361639,feminino,preta
2611903,86998,masculino,preta
2611903,1196312,masculino,preta
2613701,1158070,masculino,preta
2613701,765397,masculino,preta
2613701,909700,masculino,preta
2613701,1170037,masculino,preta
2616407,1335857,masculino,preta
2616407,1008791,masculino,preta
2616407,1393780,feminino,preta
2616407,1135205,feminino,preta
2616407,570646,feminino,preta
2616407,440680,feminino,preta
2616407,1226930,feminino,preta
2601409,1273012,feminino,preta
2601904,614112,feminino,preta
2601904,1789366,masculino,preta
2601904,591091,masculino,preta
2601904,737316,feminino,preta
2602209,1227117,feminino,preta
2602902,1356858,feminino,preta
2602902,518507,feminino,preta
2602902,1052123,masculino,preta
2602902,1072751,masculino,preta
2602902,338273,feminino,preta
2602902,832124,feminino,preta
2602902,955046,masculino,preta
2602902,1215700,masculino,preta
2602902,1068196,masculino,preta
2602902,1242806,masculino,preta
2602902,1033854,masculino,preta
2604007,938878,masculino,preta
2604007,756737,masculino,preta
2604205,716425,masculino,preta
2605202,1466360,masculino,preta
2606200,1234282,feminino,preta
2606200,1270502,masculino,preta
2606804,598285,masculino,preta
2606804,1333005,masculino,preta
2606804,917628,masculino,preta
2606804,1342611,masculino,preta
2606804,1458142,masculino,preta
2607208,1472281,feminino,preta
2607208,95127,feminino,preta
2607208,393305,feminino,preta
2607208,1372572,feminino,preta
2607208,1017634,feminino,preta
2607208,535026,masculino,preta
2607802,1274435,feminino,preta
2607802,1358858,feminino,preta
2607901,140166,masculino,preta
2607901,1040494,feminino,preta
2607901,670582,masculino,preta
2607901,99832,masculino,preta
2609303,1164582,masculino,preta
2609402,1101570,masculino,preta
2609402,1052486,feminino,preta
2609600,1261513,masculino,preta
2609600,94233,masculino,preta
2610707,441019,masculino,preta
2610707,999395,masculino,preta
2610707,620046,masculino,preta
2610707,156676,feminino,preta
2610707,983998,masculino,preta
2610707,168459,masculino,preta
2611101,643075,masculino,preta
2611101,1099574,feminino,preta
2611101,1125121,feminino,preta
2611101,393272,masculino,preta
2611606,8930,masculino,preta
2613701,1559190,masculino,preta
2614204,497177,feminino,preta
2615508,1162996,feminino,preta
2616407,284223,masculino,preta
2603454,34334,masculino,preta
2600054,901610,feminino,preta
2600054,200925,masculino,preta
2600054,1745062,masculino,preta
2600054,1073871,masculino,preta
2600054,1168314,masculino,preta
2611606,724983,masculino,preta
2601409,1546554,masculino,preta
2601409,1079754,masculino,preta
2602308,1120093,masculino,preta
2602704,1313870,feminino,preta
2602704,699472,feminino,preta
2602704,910441,masculino,preta
2602902,1061412,masculino,preta
2602902,666993,masculino,preta
2604106,251926,masculino,preta
2604106,644762,masculino,preta
2604106,994353,masculino,preta
2604106,1404543,masculino,preta
2604106,706018,feminino,preta
2606101,1296814,masculino,preta
2606101,197443,masculino,preta
2606101,1203565,feminino,preta
2606101,722604,masculino,preta
2606101,1717285,masculino,preta
2606200,1356495,masculino,preta
2606200,937969,masculino,preta
2606200,816450,masculino,preta
2606200,215288,masculino,preta
2606200,600442,feminino,preta
2606200,1325016,masculino,preta
2606804,881053,masculino,preta
2607208,746928,feminino,preta
2607208,995385,masculino,preta
2607208,1127394,feminino,preta
2607208,365227,masculino,preta
2607208,1285702,masculino,preta
2607208,773985,masculino,preta
2607208,901722,masculino,preta
2607208,508635,feminino,preta
2607208,544139,masculino,preta
2607901,184561,masculino,preta
2607901,723309,masculino,preta
2607901,1252433,masculino,preta
2607901,1660368,masculino,preta
2607901,1196864,feminino,preta
2608503,876933,feminino,preta
2608909,445773,masculino,preta
2608909,699292,masculino,preta
2608909,962912,feminino,preta
2608909,1086035,masculino,preta
2609501,507637,feminino,preta
2609501,570430,masculino,preta
2610509,1380670,feminino,preta
2610608,1318408,feminino,preta
2611002,793300,masculino,preta
2611002,590741,feminino,preta
2611101,810679,masculino,preta
2611101,1420703,feminino,preta
2611101,1036421,masculino,preta
2611101,794411,masculino,preta
2611101,1057936,masculino,preta
2611101,1114024,masculino,preta
2611507,671681,feminino,preta
2611507,1179823,masculino,preta
2611606,731496,masculino,preta
2611606,640284,masculino,preta
2611606,977638,masculino,preta
2611606,121752,masculino,preta
2612802,283454,masculino,preta
2613404,910957,masculino,preta
2603454,99855,masculino,preta
2603454,633101,feminino,preta
2603454,1801159,masculino,preta
2600054,69832,masculino,preta
2600054,1768388,masculino,preta
2600054,93382,masculino,preta
2600054,1370570,feminino,preta
2600054,1450775,masculino,preta
2600401,1055844,masculino,preta
2600401,1363980,masculino,preta
2600401,1037343,masculino,preta
2600401,1627390,masculino,preta
2600401,1332183,feminino,preta
2600807,1301236,masculino,preta
2600807,1159590,feminino,preta
2603009,373085,feminino,preta
2604106,1210358,feminino,preta
2606002,687718,feminino,preta
2606101,928803,feminino,preta
2606101,101146,feminino,preta
2606101,684960,masculino,preta
2606101,790293,masculino,preta
2606101,1376364,masculino,preta
2606101,1411136,feminino,preta
2608206,192851,masculino,preta
2608206,1155189,feminino,preta
2608206,687050,feminino,preta
2610004,697996,feminino,preta
2610004,483376,masculino,preta
2610004,1328837,masculino,preta
2610707,14252,masculino,preta
2610707,1181165,masculino,preta
2610707,548574,masculino,preta
2610707,453005,masculino,preta
2610707,802279,masculino,preta
2611002,1216940,masculino,preta
2611606,865726,feminino,preta
2611606,959129,masculino,preta
2611606,564349,masculino,preta
2611606,586379,masculino,preta
2611606,638754,masculino,preta
2611606,547077,masculino,preta
2613107,233715,masculino,preta
2613107,691323,feminino,preta
2613107,1224641,masculino,preta
2600054,540132,masculino,preta
2600054,1560039,masculino,preta
2600054,1268072,masculino,preta
2600054,1740490,feminino,preta
2600054,535882,masculino,preta
2601201,243166,feminino,preta
2602902,294842,masculino,preta
2602902,963316,feminino,preta
2602902,1396578,feminino,preta
2602902,872545,masculino,preta
2602902,779999,masculino,preta
2602902,916304,masculino,preta
2602902,939704,masculino,preta
2602902,1799765,masculino,preta
2606101,1099159,masculino,preta
2606200,122695,feminino,preta
2606200,1518953,masculino,preta
2606200,652381,masculino,preta
2610707,1643752,masculino,preta
2612505,1406887,feminino,preta
2612505,1043417,masculino,preta
2613701,1134741,masculino,preta
2613701,653006,masculino,preta
2613701,1597327,masculino,preta
2614501,1091083,masculino,preta
2615409,854301,masculino,preta
2615409,567645,feminino,preta
2616407,439836,masculino,preta
2616407,1261467,masculino,preta
2603454,550052,masculino,preta
2603454,62392,masculino,preta
2603454,966981,feminino,preta
2603454,1191029,masculino,preta
2603454,150574,feminino,preta
2603454,1161402,masculino,preta
2608453,864733,masculino,preta
2600807,1105994,feminino,preta
2601607,998766,masculino,preta
2602100,735735,masculino,preta
2602100,945405,feminino,preta
2604205,729526,masculino,preta
2605202,1180702,feminino,preta
2605202,1253334,masculino,preta
2605202,1799854,masculino,preta
2606200,73077,masculino,preta
2606200,1590302,masculino,preta
2606200,1044049,masculino,preta
2606200,861754,feminino,preta
2606200,783018,masculino,preta
2606200,707096,feminino,preta
2606200,701091,masculino,preta
2606408,1267920,masculino,preta
2609600,517481,masculino,preta
2609600,1069341,masculino,preta
2610004,1686493,feminino,preta
2610707,206507,masculino,preta
2610707,296125,masculino,preta
2612505,959746,feminino,preta
2612505,183220,masculino,preta
2612505,760545,feminino,preta
2612505,1250167,masculino,preta
2612505,431441,masculino,preta
2612703,856040,masculino,preta
2613701,1191221,masculino,preta
2613800,149110,feminino,preta
2614204,1738929,masculino,preta
2614204,1033865,masculino,preta
2614204,1404474,feminino,preta
2614204,120009,masculino,preta
2614204,638369,masculino,preta
2603454,313266,feminino,preta
2603454,640610,masculino,preta
2600054,745540,masculino,preta
2600054,675859,feminino,preta
2600054,1387593,feminino,preta
2600054,1064868,masculino,preta
2601706,1363050,feminino,preta
2602209,55715,masculino,preta
2602902,963293,masculino,preta
2602902,1776322,feminino,preta
2602902,979621,masculino,preta
2602902,598736,masculino,preta
2602902,483932,feminino,preta
2602902,1258387,masculino,preta
2604106,505680,masculino,preta
2604106,1207404,feminino,preta
2604106,1144601,feminino,preta
2604106,615234,masculino,preta
2604106,879326,feminino,preta
2604106,1264097,masculino,preta
2606002,536919,feminino,preta
2606200,682604,masculino,preta
2606200,1268177,feminino,preta
2606200,793404,feminino,preta
2606200,1333800,masculino,preta
2606804,1408982,masculino,preta
2606804,1689086,feminino,preta
2606804,1058849,masculino,preta
2606804,1049266,masculino,preta
2607604,865577,masculino,preta
2607604,1657647,feminino,preta
2607901,1297495,feminino,preta
2607901,517108,masculino,preta
2609402,1452620,masculino,preta
2609402,893577,masculino,preta
2609600,1042090,feminino,preta
2609600,1558669,masculino,preta
2609600,1223838,masculino,preta
2609600,641804,feminino,preta
2609600,1154699,feminino,preta
2609907,1391084,masculino,preta
2609907,1367871,masculino,preta
2609907,1781620,masculino,preta
2609907,775628,masculino,preta
2610707,73743,feminino,preta
2610707,785464,feminino,preta
2610707,580498,masculino,preta
2610707,59481,masculino,preta
2610905,1188413,masculino,preta
2610905,722553,masculino,preta
2611002,206700,masculino,preta
2611101,254817,masculino,preta
2611101,1079280,feminino,preta
2611101,1001310,feminino,preta
2611101,1613874,feminino,preta
2611101,380028,masculino,preta
2611101,22650,masculino,preta
2611101,509617,masculino,preta
2611309,1265535,masculino,preta
2611606,323658,feminino,preta
2611606,1319239,masculino,preta
2611606,582243,feminino,preta
2611606,120037,masculino,preta
2611606,1324441,feminino,preta
2611606,918492,feminino,preta
2611606,977837,masculino,preta
2611606,1082908,feminino,preta
2611606,802251,masculino,preta
2611606,1021673,feminino,preta
2612505,1377631,masculino,preta
2612505,1244526,feminino,preta
2612604,1727415,feminino,preta
2612604,426006,masculino,preta
2613107,95469,masculino,preta
2613107,1019347,masculino,preta
2613107,93840,masculino,preta
2613107,1147595,feminino,preta
2613602,505706,masculino,preta
2613701,933811,masculino,preta
2613701,596384,feminino,preta
2613701,235359,feminino,preta
2613701,1126969,masculino,preta
2614501,771219,feminino,preta
2615300,1171976,masculino,preta
2615607,960039,masculino,preta
2615607,678613,masculino,preta
2603454,1622694,masculino,preta
2603454,188174,feminino,preta
2613701,819049,masculino,preta
2607950,1075840,masculino,preta
2607950,1055030,feminino,preta
2602902,1211800,feminino,preta
2602902,1264266,masculino,preta
2602902,1300401,masculino,preta
2602902,498419,masculino,preta
2602902,1174767,feminino,preta
2606002,1276249,feminino,preta
2607208,1165450,masculino,preta
2607208,1273486,feminino,preta
2607208,1114155,feminino,preta
2607208,277643,masculino,preta
2607208,536214,masculino,preta
2607901,947579,masculino,preta
2607901,1041745,feminino,preta
2609600,1054992,masculino,preta
2609600,555343,masculino,preta
2609600,794488,masculino,preta
2609600,1332822,masculino,preta
2609600,1055702,masculino,preta
2610707,1047478,masculino,preta
2610707,1386318,masculino,preta
2610707,833341,feminino,preta
2610707,283790,masculino,preta
2610707,1264973,feminino,preta
2610707,1375592,masculino,preta
2610707,1702882,masculino,preta
2610707,849984,masculino,preta
2611606,1322591,masculino,preta
2614600,1214702,masculino,preta
2614600,308469,masculino,preta
2611533,688352,feminino,preta
2611533,1556234,masculino,preta
2600401,952154,masculino,preta
2600401,580268,feminino,preta
2600500,100936,masculino,preta
2600500,1156416,masculino,preta
2612455,1408767,masculino,preta
2612455,1319220,masculino,preta
2612455,957318,masculino,preta
2600708,1272561,feminino,preta
2600708,756263,feminino,preta
2600708,1456914,masculino,preta
2600708,993759,masculino,preta
2601052,1223238,masculino,preta
2601052,1069967,feminino,preta
2601201,1354926,masculino,preta
2601607,714313,feminino,preta
2601607,1016308,masculino,preta
2602308,1052488,masculino,preta
2602308,1092794,masculino,preta
2603009,593968,masculino,preta
2603009,1012629,feminino,preta
2603702,1321693,masculino,preta
2603702,1308107,feminino,preta
2604205,203167,masculino,preta
2604304,277979,feminino,preta
2604502,1126305,feminino,preta
2604502,1751666,masculino,preta
2604502,157179,feminino,preta
2604502,1069103,masculino,preta
2604809,1681940,masculino,preta
2605707,1183509,masculino,preta
2605707,262005,masculino,preta
2605707,1357053,masculino,preta
2605806,1074623,feminino,preta
2606002,1116957,feminino,preta
2606606,1318451,masculino,preta
2606606,1219559,masculino,preta
2606606,918730,masculino,preta
2607208,654376,feminino,preta
2607208,747292,masculino,preta
2607208,1383757,masculino,preta
2607208,1311433,masculino,preta
2607208,792589,masculino,preta
2607208,224197,masculino,preta
2607901,698456,feminino,preta
2607901,509042,feminino,preta
2607901,1335341,feminino,preta
2607901,1034300,masculino,preta
2608909,699286,feminino,preta
2608909,1127486,masculino,preta
2609006,1302319,masculino,preta
2609204,1049134,feminino,preta
2609204,1370990,masculino,preta
2609501,908192,masculino,preta
2609501,726266,masculino,preta
2609501,607897,masculino,preta
2609501,1103341,masculino,preta
2609501,950686,masculino,preta
2609600,1349813,masculino,preta
2609600,46219,masculino,preta
2609600,1034905,masculino,preta
2610608,630164,masculino,preta
2610608,1227008,feminino,preta
2610608,1318242,feminino,preta
2610608,793076,masculino,preta
2610608,793524,masculino,preta
2610608,802050,masculino,preta
2610707,447936,masculino,preta
2610707,132206,masculino,preta
2610707,1685185,feminino,preta
2610707,1286102,masculino,preta
2611101,1625295,masculino,preta
2611101,90995,masculino,preta
2611101,758067,masculino,preta
2611101,844108,masculino,preta
2611101,252740,feminino,preta
2611101,708514,masculino,preta
2611101,1224989,masculino,preta
2611606,307445,masculino,preta
2611606,100105,masculino,preta
2611606,1088699,feminino,preta
2611606,318112,masculino,preta
2611606,239868,masculino,preta
2611606,981292,feminino,preta
2611606,285007,masculino,preta
2611804,594223,feminino,preta
2611804,1641179,masculino,preta
2611804,668725,masculino,preta
2611804,1517060,masculino,preta
2612208,531755,masculino,preta
2612802,899256,masculino,preta
2613701,1202674,masculino,preta
2613909,535008,masculino,preta
2613909,1537524,masculino,preta
2614204,1248041,masculino,preta
2614808,340520,feminino,preta
2615201,861933,feminino,preta
2615201,562311,masculino,preta
2615508,1042008,feminino,preta
2615508,1066168,masculino,preta
2615706,1058840,masculino,preta
2603454,1207166,feminino,preta
2603454,1100096,masculino,preta
2603454,493632,masculino,preta
2603454,1183009,masculino,preta
2600054,578831,feminino,preta
2600054,1356891,masculino,preta
2600054,514154,masculino,preta
2600054,1788837,feminino,preta
2600054,447552,masculino,preta
2600401,1031720,masculino,preta
2600500,1393987,masculino,preta
2600500,502929,masculino,preta
2601508,1322326,feminino,preta
2601508,1403798,feminino,preta
2602902,832225,masculino,preta
2602902,816966,feminino,preta
2602902,1241735,feminino,preta
2602902,1608507,masculino,preta
2604007,485239,masculino,preta
2604007,1380877,masculino,preta
2604205,483287,masculino,preta
2604601,1256754,masculino,preta
2605806,977705,masculino,preta
2606200,988214,masculino,preta
2606200,1259488,feminino,preta
2606200,1171356,masculino,preta
2606606,1484047,feminino,preta
2606804,404648,masculino,preta
2606804,671976,masculino,preta
2606804,622913,masculino,preta
2606804,351913,feminino,preta
2607901,614139,masculino,preta
2607901,332868,masculino,preta
2607901,640259,masculino,preta
2607901,549251,masculino,preta
2607901,952149,masculino,preta
2607901,1097293,masculino,preta
2607901,922689,masculino,preta
2607901,1562102,masculino,preta
2607901,1591227,masculino,preta
2607901,444768,masculino,preta
2607901,1729459,masculino,preta
2609303,1124512,feminino,preta
2609600,1178479,masculino,preta
2609600,819233,feminino,preta
2609600,205847,masculino,preta
2609600,242020,feminino,preta
2609600,1023725,masculino,preta
2609600,1004004,masculino,preta
2609600,208746,feminino,preta
2610004,893000,masculino,preta
2610004,964991,masculino,preta
2610004,1181517,masculino,preta
2610707,927687,feminino,preta
2610707,1363919,masculino,preta
2610707,1324714,masculino,preta
2610707,255875,masculino,preta
2611101,1101271,feminino,preta
2611101,1035765,masculino,preta
2611101,262197,feminino,preta
2611101,467277,masculino,preta
2611101,1078227,feminino,preta
2611101,844163,masculino,preta
2611606,917757,masculino,preta
2611606,891047,masculino,preta
2611606,1073852,feminino,preta
2611606,509251,masculino,preta
2611606,144660,masculino,preta
2611606,1271691,masculino,preta
2611606,1352496,masculino,preta
2611606,1714488,masculino,preta
2611606,919700,masculino,preta
2611606,556409,masculino,preta
2611606,716298,feminino,preta
2611606,789747,masculino,preta
2611606,1137415,masculino,preta
2611606,1448798,feminino,preta
2611606,1756464,masculino,preta
2611606,620720,masculino,preta
2611903,1250938,masculino,preta
2611903,141223,masculino,preta
2611903,985858,masculino,preta
2611903,754760,masculino,preta
2611903,848107,masculino,preta
2611903,701778,feminino,preta
2611903,342900,feminino,preta
2611903,1209319,masculino,preta
2612505,1191152,feminino,preta
2613701,557065,feminino,preta
2613701,620872,masculino,preta
2613701,1657852,masculino,preta
2603454,739223,feminino,preta
2603454,973692,masculino,preta
2603454,1122925,feminino,preta
2600609,1123535,feminino,preta
2614857,304303,masculino,preta
2614857,770460,feminino,preta
2614857,1623452,masculino,preta
2614857,686744,masculino,preta
2606200,926486,masculino,preta
2606200,1595941,masculino,preta
2607208,1382678,masculino,preta
2607208,1376569,masculino,preta
2607208,524928,masculino,preta
2607208,817160,masculino,preta
2607208,1281201,masculino,preta
2607208,1022381,masculino,preta
2607604,1627464,masculino,preta
2607604,668180,feminino,preta
2607901,715066,masculino,preta
2607901,650266,masculino,preta
2609402,1118885,masculino,preta
2609402,1333981,feminino,preta
2609402,1346517,masculino,preta
2609600,720962,masculino,preta
2609600,1052870,masculino,preta
2609600,1181347,masculino,preta
2609600,895068,masculino,preta
2609600,309801,masculino,preta
2609600,780336,masculino,preta
2610707,672219,masculino,preta
2610707,1321257,masculino,preta
2610707,382179,masculino,preta
2611101,285884,feminino,preta
2611101,645752,masculino,preta
2611101,19901,feminino,preta
2611101,731947,masculino,preta
2611101,1137172,masculino,preta
2611101,358644,masculino,preta
2611903,793975,masculino,preta
2611903,1717715,feminino,preta
2611903,593958,masculino,preta
2611903,981424,masculino,preta
2611903,473527,masculino,preta
2611903,1608512,masculino,preta
2615805,141800,masculino,preta
2603454,749034,masculino,preta
2603454,1061211,masculino,preta
2603454,550364,feminino,preta
2601409,1018004,masculino,preta
2601409,1359619,feminino,preta
2601706,1086963,masculino,preta
2601706,1232859,masculino,preta
2601706,1078174,masculino,preta
2602902,620051,feminino,preta
2602902,1209367,masculino,preta
2602902,989907,feminino,preta
2604106,1233262,feminino,preta
2604106,1104807,masculino,preta
2604106,530891,feminino,preta
2604205,943703,feminino,preta
2604205,946248,masculino,preta
2604205,134852,masculino,preta
2605202,931464,masculino,preta
2605707,1129947,masculino,preta
2605707,1036569,masculino,preta
2605707,951944,feminino,preta
2605707,1293768,masculino,preta
2605707,1382904,masculino,preta
2605707,1379847,feminino,preta
2605905,552813,feminino,preta
2605905,45075,masculino,preta
2605905,1177650,feminino,preta
2605905,1030853,masculino,preta
2605905,833085,masculino,preta
2606002,947977,masculino,preta
2606002,146059,feminino,preta
2606002,1000172,masculino,preta
2606002,209936,masculino,preta
2606002,747115,masculino,preta
2606200,745829,masculino,preta
2606804,1223789,masculino,preta
2606804,1154985,masculino,preta
2606804,631063,masculino,preta
2606804,550089,masculino,preta
2606804,1544177,masculino,preta
2606804,544534,feminino,preta
2606804,1206789,masculino,preta
2607901,901567,feminino,preta
2609600,1098053,masculino,preta
2609600,820380,feminino,preta
2610004,1180461,feminino,preta
2610707,1522225,masculino,preta
2610707,294714,masculino,preta
2610707,447983,masculino,preta
2611606,1802159,masculino,preta
2611606,755004,masculino,preta
2611606,1334079,masculino,preta
2611606,1165199,feminino,preta
2611606,279069,masculino,preta
2611606,1135671,masculino,preta
2611606,958130,masculino,preta
2612208,1149368,masculino,preta
2612208,1419738,masculino,preta
2612208,1303821,masculino,preta
2612208,1139614,masculino,preta
2613107,1340799,feminino,preta
2614204,1562859,masculino,preta
2614204,494730,masculino,preta
2614204,1248913,feminino,preta
2615409,579906,feminino,preta
2616407,817709,feminino,preta
2616407,759387,masculino,preta
2616407,1431570,masculino,preta
2616407,952967,feminino,preta
2616407,580646,masculino,preta
2616407,642745,masculino,preta
2616407,1277311,feminino,preta
2616407,547071,feminino,preta
2600054,366424,masculino,preta
2608453,864406,masculino,preta
2616506,1363138,masculino,preta
2616506,1090956,masculino,preta
2616506,939434,masculino,preta
2616506,571703,masculino,preta
2600708,109138,masculino,preta
2600807,959084,masculino,preta
2600807,1358950,masculino,preta
2600807,1736471,feminino,preta
2600807,1359520,masculino,preta
2600807,1772385,masculino,preta
2608057,976358,masculino,preta
2608057,1340480,masculino,preta
2614857,1227066,masculino,preta
2614857,43407,masculino,preta
2601706,589105,masculino,preta
2601706,1096375,feminino,preta
2601706,1557306,masculino,preta
2601805,995286,masculino,preta
2601805,1191042,feminino,preta
2602902,975801,feminino,preta
2602902,1008487,masculino,preta
2604007,1346138,masculino,preta
2604106,157321,masculino,preta
2604106,1326813,masculino,preta
2604106,1461448,masculino,preta
2604205,165798,masculino,preta
2604205,182690,masculino,preta
2604304,396683,masculino,preta
2604304,127010,masculino,preta
2604601,594662,feminino,preta
2604601,1664876,masculino,preta
2604601,1331024,masculino,preta
2604601,861790,feminino,preta
2604601,594446,masculino,preta
2604601,1608576,masculino,preta
2605301,1080748,masculino,preta
2605301,1530332,masculino,preta
2605301,908273,masculino,preta
2606705,1171931,masculino,preta
2606804,1078725,masculino,preta
2606804,1276735,feminino,preta
2606804,505039,feminino,preta
2606804,1276937,masculino,preta
2606804,721218,masculino,preta
2606804,783352,masculino,preta
2606804,1019988,masculino,preta
2606804,1133361,masculino,preta
2607604,895823,masculino,preta
2607802,1318360,masculino,preta
2607901,410581,masculino,preta
2608503,747749,feminino,preta
2608503,197386,feminino,preta
2608503,1063211,masculino,preta
2608503,176478,masculino,preta
2608503,498848,masculino,preta
2608701,184774,feminino,preta
2609303,562499,masculino,preta
2609303,1338342,masculino,preta
2609303,1302825,masculino,preta
2609303,1393301,feminino,preta
2609600,599735,feminino,preta
2609600,1015917,masculino,preta
2609600,946281,masculino,preta
2609600,1699850,masculino,preta
2609600,533673,masculino,preta
2609808,675402,masculino,preta
2610608,1334763,masculino,preta
2610608,1008182,masculino,preta
2610707,260685,masculino,preta
2610707,1022469,masculino,preta
2610707,1046656,masculino,preta
2610707,1050663,masculino,preta
2610707,1034301,masculino,preta
2610905,555154,feminino,preta
2611101,1390803,feminino,preta
2611101,531688,masculino,preta
2611101,946679,masculino,preta
2611101,809035,masculino,preta
2611101,532304,feminino,preta
2611101,1143725,feminino,preta
2611200,1216569,masculino,preta
2611606,835079,masculino,preta
2611606,794249,masculino,preta
2611606,218730,masculino,preta
2611606,1000937,masculino,preta
2611606,707990,feminino,preta
2611606,1304879,feminino,preta
2611606,532441,masculino,preta
2613305,1467627,feminino,preta
2613800,914883,masculino,preta
2614204,1027142,masculino,preta
2614204,1148124,masculino,preta
2614501,950139,masculino,preta
2616001,1627167,masculino,preta
2616308,1151395,masculino,preta
2616407,449308,masculino,preta
2616407,1015137,masculino,preta
2616407,929560,masculino,preta
2616407,159271,masculino,preta
2616407,1039404,masculino,preta
2600054,754399,masculino,preta
2600054,514399,masculino,preta
2608453,1290150,feminino,preta
2608453,950851,feminino,preta
2608750,1078721,masculino,preta
2601052,443347,masculino,preta
2608057,613997,masculino,preta
2614857,1110089,masculino,preta
2614857,1156542,masculino,preta
2614857,973253,masculino,preta
2614857,692230,masculino,preta
2614857,1719786,feminino,preta
2614857,598511,masculino,preta
2601706,1706816,masculino,preta
2601706,933558,feminino,preta
2601904,90799,masculino,preta
2602605,896165,feminino,preta
2602902,905442,masculino,preta
2602902,1112424,masculino,preta
2604007,1153506,masculino,preta
2604205,772479,masculino,preta
2604205,1355745,masculino,preta
2606101,273424,feminino,preta
2606804,186394,feminino,preta
2606804,470382,masculino,preta
2607208,943076,masculino,preta
2607604,1142383,feminino,preta
2608206,1188005,feminino,preta
2608206,1419833,masculino,preta
2608206,623140,masculino,preta
2608206,1252272,feminino,preta
2608909,1309737,feminino,preta
2608909,1345749,masculino,preta
2608909,1480677,masculino,preta
2608909,241454,feminino,preta
2609600,831861,masculino,preta
2609600,284521,masculino,preta
2609600,653816,masculino,preta
2609600,1081109,masculino,preta
2610103,614377,masculino,preta
2610103,738538,masculino,preta
2610608,1270809,masculino,preta
2611002,989591,feminino,preta
2611002,843895,feminino,preta
2611002,1065949,masculino,preta
2611002,732629,feminino,preta
2611002,1272076,feminino,preta
2611002,452779,masculino,preta
2611606,230031,masculino,preta
2613701,184210,feminino,preta
2614808,561190,masculino,preta
2603454,1027734,feminino,preta
2603454,990202,masculino,preta
2603454,885748,feminino,preta
2603454,1789610,masculino,preta
2601904,517656,masculino,branca
2601904,1447130,feminino,branca
2601904,912013,masculino,branca
2602902,1012395,feminino,branca
2602902,835240,masculino,branca
2604007,680822,feminino,branca
2604007,1758954,masculino,branca
2604007,1103108,masculino,branca
2604007,234868,masculino,branca
2604007,1390328,feminino,branca
2604007,653196,masculino,branca
2604007,1478003,feminino,branca
2604007,445924,masculino,branca
2607604,14452,masculino,branca
2607604,198035,masculino,branca
2607901,820413,feminino,branca
2607901,1547493,masculino,branca
2609600,294399,masculino,branca
2609600,141735,feminino,branca
2609600,796369,masculino,branca
2609600,34400,masculino,branca
2609600,1071952,masculino,branca
2609600,1641498,feminino,branca
2610707,700165,masculino,branca
2610707,1039417,masculino,branca
2610707,550720,masculino,branca
2610707,820455,masculino,branca
2610707,76841,masculino,branca
2610707,567348,masculino,branca
2610707,950,masculino,branca
2610707,1272866,masculino,branca
2610707,905819,feminino,branca
2611606,230121,feminino,branca
2611606,1461502,masculino,branca
2611606,1111288,masculino,branca
2614501,1335344,masculino,branca
2614501,1327539,masculino,branca
2614501,751507,feminino,branca
2603454,1746431,masculino,branca
2600054,1121907,masculino,branca
2603926,1177289,masculino,branca
2608057,187389,masculino,branca
2601409,494388,masculino,branca
2601409,956648,masculino,branca
2601409,333151,masculino,branca
2601409,1303669,masculino,branca
2601409,1181640,masculino,branca
2601409,1376131,feminino,branca
2601409,1260754,feminino,branca
2607950,1351328,feminino,branca
2607950,1104791,feminino,branca
2607950,1393423,masculino,branca
2601706,1257832,feminino,branca
2601706,1213514,feminino,branca
2602209,1324533,masculino,branca
2602209,537536,masculino,branca
2602209,753543,feminino,branca
2602209,771558,feminino,branca
2602209,1161497,masculino,branca
2602209,408313,masculino,branca
2602209,1387345,feminino,branca
2602209,1454432,masculino,branca
2602209,1217541,feminino,branca
2602605,968638,masculino,branca
2602605,1334622,masculino,branca
2602605,1087357,masculino,branca
2602605,1128024,masculino,branca
2602605,638703,masculino,branca
2602605,216199,masculino,branca
2602605,737824,feminino,branca
2602605,1149642,masculino,branca
2602605,444253,masculino,branca
2602605,1536436,masculino,branca
2602605,1714951,masculino,branca
2602605,1026945,feminino,branca
2602605,471187,feminino,branca
2602605,1041147,feminino,branca
2602605,846731,masculino,branca
2602605,1143491,masculino,branca
2602704,400647,feminino,branca
2602704,120374,masculino,branca
2602704,1060134,masculino,branca
2602704,947127,masculino,branca
2602704,172497,masculino,branca
2602902,1384302,masculino,branca
2602902,1323902,masculino,branca
2602902,168156,masculino,branca
2602902,1464906,masculino,branca
2602902,149675,masculino,branca
2602902,1203470,feminino,branca
2602902,1044822,masculino,branca
2602902,442102,masculino,branca
2602902,862335,masculino,branca
2602902,567413,masculino,branca
2603207,1089467,feminino,branca
2603603,917279,feminino,branca
2603603,756978,masculino,branca
2603801,896527,masculino,branca
2603801,913863,masculino,branca
2603801,718340,feminino,branca
2603801,844786,masculino,branca
2603801,240026,masculino,branca
2603801,1184230,feminino,branca
2603801,1807621,masculino,branca
2604106,1502905,masculino,branca
2604106,1047143,masculino,branca
2604106,1288103,feminino,branca
2604106,182429,feminino,branca
2604106,242687,feminino,branca
2604106,691231,masculino,branca
2604106,418813,feminino,branca
2604502,73707,feminino,branca
2604502,539238,masculino,branca
2604502,1238402,feminino,branca
2604502,1051305,masculino,branca
2604502,493516,masculino,branca
