id_municipio,id_candidato_bd,resultado
2602902,894924,suplente
2602902,838705,suplente
2606804,1289653,suplente
2606804,563368,eleito por media
2606804,1796225,suplente
2606804,772874,suplente
2606804,1610326,suplente
2606804,298243,suplente
2606804,770875,eleito por qp
2606804,298001,suplente
2606804,191488,suplente
2606804,532832,eleito por qp
2606804,198038,suplente
2606804,1047323,suplente
2606804,802300,suplente
2606804,196219,suplente
2606804,879750,suplente
2614857,1084419,eleito por media
2614857,1167475,suplente
2614857,1199536,eleito por qp
2614857,1232347,suplente
2614857,1062003,suplente
2614857,883640,suplente
2614857,567596,suplente
2614857,972684,suplente
2614857,803205,suplente
2614857,860057,suplente
2614857,931479,suplente
2614857,1132569,suplente
2614857,1113219,suplente
2610905,895305,suplente
2610905,1162244,suplente
2610905,1177208,suplente
2610905,35828,suplente
2610905,1272825,suplente
2610905,1430918,suplente
2610905,715490,suplente
2610905,1257485,suplente
2610905,928524,eleito por qp
2610905,1173994,suplente
2610905,1499707,suplente
2610905,1393329,suplente
2610905,1258788,suplente
2610905,1262118,suplente
2610905,1122082,suplente
2610905,907439,suplente
2610905,35848,suplente
2610905,197618,suplente
2610905,1334244,suplente
2610905,919379,suplente
2610905,1397008,suplente
2607604,1070325,nao eleito
2607604,915776,nao eleito
2607604,570434,nao eleito
2615904,396307,eleito por media
2615904,729292,suplente
2615904,1058937,suplente
2615904,672450,eleito por qp
2615904,1057194,suplente
2615904,426534,eleito por qp
2615904,568336,suplente
2615904,745948,eleito por qp
2615904,637119,suplente
2615904,785096,eleito por qp
2615904,957233,suplente
2610400,1026722,suplente
2610400,1281350,suplente
2610400,1023269,suplente
2610400,800403,suplente
2610400,30366,eleito por qp
2610400,859539,suplente
2610400,994029,eleito por qp
2610400,945384,suplente
2610400,561616,suplente
2610400,1706666,suplente
2610400,538610,suplente
2610400,335780,eleito por qp
2610400,1169620,suplente
2610400,1017862,eleito por qp
2610400,1227903,suplente
2609402,802916,suplente
2609402,1724111,suplente
2609402,834490,suplente
2609402,924117,suplente
2609402,926603,suplente
2609402,1091148,eleito por qp
2609402,1294434,suplente
2609402,570209,suplente
2609402,1338569,suplente
2609402,785302,suplente
2609402,568402,suplente
2609402,1097496,suplente
2609402,365811,suplente
2609402,1514274,suplente
2609402,610949,suplente
2610004,1143252,nao eleito
2610004,195975,nao eleito
2610004,818624,nao eleito
2610004,965651,nao eleito
2610004,1092521,nao eleito
2610004,1121704,nao eleito
2608206,1616015,eleito por qp
2608206,73103,suplente
2608206,580373,suplente
2608206,1109807,suplente
2608206,642490,suplente
2608206,1555984,eleito por media
2608206,706371,eleito por qp
2608206,1132584,eleito por qp
2608206,739852,suplente
2608206,1155193,suplente
2608206,1494061,suplente
2608206,1628373,suplente
2608206,1403542,suplente
2608206,1411286,suplente
2608206,1403805,suplente
2608206,446228,suplente
2601706,1061060,suplente
2601706,590222,suplente
2601706,1404158,suplente
2601706,1203127,suplente
2601706,1235689,suplente
2601706,595302,suplente
2601706,1346284,suplente
2601706,1032701,eleito por qp
2601706,955297,suplente
2601706,217839,eleito por media
2601706,197667,suplente
2601706,1061402,suplente
2601706,796072,suplente
2601706,1211664,suplente
2601706,1504972,suplente
2601706,590000,suplente
2601706,957414,suplente
2601706,737132,suplente
2601706,774987,suplente
2601706,816268,suplente
2601706,1247373,eleito por qp
2604205,1383010,suplente
2604205,802736,eleito por qp
2604205,235132,suplente
2604205,313743,suplente
2604205,447030,eleito por media
2604205,1807273,suplente
2604205,669156,suplente
2604205,1339951,suplente
2604205,989223,suplente
2604205,687515,suplente
2604205,446305,suplente
2604205,1642636,suplente
2604205,1715096,suplente
2604205,548648,suplente
2604205,754049,suplente
2607703,432094,suplente
2607703,933783,suplente
2607703,1134240,eleito por qp
2607703,203891,eleito por qp
2607703,691698,suplente
2607703,1107294,suplente
2607703,484400,eleito por media
2607703,1134443,suplente
2607703,801583,suplente
2606101,913209,eleito por qp
2606101,919317,suplente
2606101,973205,suplente
2606101,468170,suplente
2606101,1195255,suplente
2606101,14019,suplente
2606101,942294,suplente
2606101,1542402,suplente
2606101,1016691,suplente
2606101,994872,suplente
2606101,25152,suplente
2606101,927272,suplente
2606101,1750805,suplente
2606101,1392225,suplente
2606101,1199855,suplente
2602100,1422994,nao eleito
2602100,783751,nao eleito
2602100,249477,nao eleito
2602100,228830,nao eleito
2602100,733517,nao eleito
2602100,803155,nao eleito
2602100,1365935,nao eleito
2602100,1540940,nao eleito
2602100,1203096,nao eleito
2602100,1373585,nao eleito
2602100,1221917,nao eleito
2602100,359355,nao eleito
2606408,1552042,suplente
2606408,840259,suplente
2606408,1019982,suplente
2606408,1752433,eleito por media
2606408,5218,suplente
2606408,605381,suplente
2606408,1000744,suplente
2606408,1162915,suplente
2606408,610838,suplente
2606408,642576,suplente
2606408,815833,suplente
2606408,928272,suplente
2606408,982865,suplente
2606408,796729,suplente
2606408,1259544,suplente
2606408,86968,suplente
2606408,1161080,suplente
2606408,1398119,eleito por qp
2606408,1152098,suplente
2606408,610707,suplente
2613701,1170037,suplente
2613701,1267625,suplente
2613701,914036,eleito por qp
2613701,1747670,suplente
2613701,606620,suplente
2613701,342686,suplente
2613701,1261753,suplente
2613701,99540,suplente
2613701,909700,suplente
2613701,1547437,suplente
2613701,1158070,suplente
2613701,765397,suplente
2613701,653136,suplente
2613701,1333896,suplente
2613701,1168011,suplente
2613701,1517208,suplente
2613701,730459,suplente
2613701,1197150,suplente
2613701,1076274,suplente
2613701,123426,suplente
2613701,932069,suplente
2613701,849782,suplente
2611903,272398,suplente
2611903,735924,suplente
2611903,701468,suplente
2611903,95821,suplente
2611903,1361639,suplente
2611903,924763,suplente
2611903,1686829,suplente
2611903,567578,suplente
2611903,1439719,suplente
2611903,1060249,suplente
2611903,1220056,suplente
2611903,1146375,eleito por media
2611903,336253,suplente
2611903,1196312,suplente
2611903,86998,suplente
2611903,167110,suplente
2611903,87005,suplente
2607901,991895,suplente
2607901,1785261,suplente
2607901,125291,suplente
2607901,194704,suplente
2607901,693758,suplente
2607901,1125744,suplente
2607901,95767,eleito por media
2607901,655745,suplente
2607901,718401,eleito por qp
2607901,263945,suplente
2607901,736794,suplente
2607901,352374,suplente
2607901,137841,suplente
2607901,1098702,suplente
2607901,562310,suplente
2607901,620317,suplente
2607901,1546786,suplente
2607901,24961,suplente
2607901,679960,suplente
2607901,1586249,suplente
2607901,981125,suplente
2607901,125466,suplente
2607901,1120110,suplente
2607901,579731,suplente
2607901,1032418,suplente
2607901,814557,suplente
2607901,1197345,suplente
2607901,410578,suplente
2607901,1020877,suplente
2607901,906037,suplente
2607901,676636,suplente
2607901,99613,eleito por qp
2607901,1015844,suplente
2607901,519478,suplente
2607901,92989,suplente
2607901,443206,suplente
2607901,342672,suplente
2607901,95398,suplente
2607901,770817,suplente
2607901,810459,suplente
2615003,1420172,suplente
2602308,1309215,suplente
2602308,1034826,suplente
2602308,1256782,suplente
2602308,1062124,suplente
2602308,,suplente
2602308,229922,suplente
2602308,849914,eleito por media
2602308,1128807,suplente
2602308,633924,eleito por qp
2602308,1452572,suplente
2616407,570646,suplente
2616407,148346,suplente
2614857,62742,suplente
2614857,1106555,suplente
2610905,1337697,suplente
2607208,1068476,suplente
2610905,1583309,suplente
2607604,1529306,nao eleito
2607604,1439406,nao eleito
2606002,258920,suplente
2601706,1768813,suplente
2616407,225549,suplente
2608206,1133749,suplente
2602902,1051925,suplente
2602902,1374469,suplente
2607604,1194404,nao eleito
2615003,1390180,eleito por qp
2609907,1466139,nao eleito
2609907,1357075,nao eleito
2609907,173222,nao eleito
2609907,932523,nao eleito
2609907,529877,nao eleito
2609907,1335754,nao eleito
2609907,1170036,nao eleito
2609907,1077109,nao eleito
2609907,530258,nao eleito
2609907,1281499,nao eleito
2609907,1135845,nao eleito
2609907,1349258,nao eleito
2609907,928008,nao eleito
2615003,930311,suplente
2615003,1094664,suplente
2615003,1050596,suplente
2615003,1112184,suplente
2615003,1324025,suplente
2615003,492215,suplente
2615003,947258,suplente
2615003,962055,suplente
2615003,1164101,suplente
2615003,1324597,suplente
2615003,1320172,suplente
2615003,1320479,suplente
2615003,1207873,suplente
2615003,1781766,suplente
2615003,438139,eleito por media
2615003,1068535,suplente
2605608,635668,suplente
2605608,1205819,eleito por qp
2605608,507925,suplente
2605608,1006497,eleito por qp
2605608,797179,suplente
2605608,1650309,suplente
2605608,1383702,suplente
2610301,148837,eleito por qp
2610301,1206760,suplente
2610301,1389801,suplente
2610301,745292,eleito por qp
2610301,1263396,suplente
2610301,934652,eleito por qp
2610301,697706,eleito por media
2610301,667263,suplente
2610301,667267,suplente
2610301,1237027,suplente
2610301,1294511,suplente
2600054,486377,suplente
2600054,757379,suplente
2600054,71155,suplente
2600054,1430771,suplente
2600054,597871,suplente
2600054,818501,suplente
2600054,1751129,suplente
2600054,802427,eleito por qp
2600054,1745103,suplente
2600054,1375580,suplente
2600054,284606,suplente
2600054,195229,suplente
2600054,1365200,suplente
2600054,297610,suplente
2600054,632509,suplente
2600054,1438468,suplente
2608057,534383,nao eleito
2608057,368642,nao eleito
2608057,73885,nao eleito
2608057,1358874,nao eleito
2608057,691931,nao eleito
2608057,127251,nao eleito
2608057,531103,nao eleito
2608057,770579,nao eleito
2608057,621208,nao eleito
2608057,1169222,nao eleito
2608057,681417,nao eleito
2608057,1170901,nao eleito
2614808,1685034,suplente
2614808,1120212,eleito por qp
2614808,1088519,suplente
2614808,1080534,suplente
2614808,1498854,suplente
2614808,1496403,suplente
2614808,234720,suplente
2614808,1284827,suplente
2614808,1294358,suplente
2614808,593693,suplente
2614808,1692187,eleito por qp
2614808,1346456,suplente
2614808,1666454,suplente
2614808,278198,suplente
2614808,1194311,suplente
2614808,1416001,suplente
2600302,1116995,suplente
2600302,922489,suplente
2600302,332987,suplente
2600302,1261456,eleito por media
2600302,1632762,suplente
2600302,9530,suplente
2600302,1119108,eleito por qp
2600302,278356,suplente
2600302,690969,suplente
2600302,1037941,eleito por qp
2600302,960958,suplente
2600302,576101,suplente
2607901,1585570,nao eleito
2607901,770974,nao eleito
2607901,1499360,nao eleito
2607901,755186,nao eleito
2607901,574723,nao eleito
2607901,703326,nao eleito
2607901,1194947,nao eleito
2607901,1173019,nao eleito
2607901,1203634,nao eleito
2607901,1320563,nao eleito
2607901,14136,nao eleito
2607901,1347931,nao eleito
2607901,404877,nao eleito
2607901,1151583,nao eleito
2607901,1008372,nao eleito
2607901,1715981,nao eleito
2607901,539780,nao eleito
2607901,1054568,nao eleito
2607901,904872,nao eleito
2607901,278168,nao eleito
2607901,307614,nao eleito
2607901,1590831,nao eleito
2607901,771422,nao eleito
2607901,1066760,nao eleito
2607901,989689,nao eleito
2607901,1324387,nao eleito
2607901,1465823,nao eleito
2607901,1252581,nao eleito
2607901,1321130,nao eleito
2607901,1118545,nao eleito
2607901,1144383,nao eleito
2607901,630472,nao eleito
2607901,1029213,nao eleito
2607109,657559,suplente
2607109,272779,suplente
2607109,1289194,eleito por qp
2611101,197788,suplente
2611101,88632,suplente
2611101,62721,suplente
2611101,531658,suplente
2611101,591013,suplente
2611101,73177,eleito por media
2611101,1496551,suplente
2611101,590636,suplente
2611101,95892,eleito por qp
2611101,564862,suplente
2611101,1324459,suplente
2611101,1464559,suplente
2611101,515221,suplente
2611101,624345,eleito por qp
2611101,644615,suplente
2611101,509580,suplente
2611101,437161,suplente
2611101,970176,suplente
2611101,502993,eleito por qp
2611101,1074389,suplente
2611101,758000,suplente
2611101,566358,suplente
2611101,559399,suplente
2611101,925679,eleito por qp
2611101,417381,suplente
2611101,1346771,suplente
2611101,1613722,suplente
2611101,1651991,eleito por qp
2611101,1225228,suplente
2611101,643456,suplente
2611101,1133475,suplente
2605509,651742,suplente
2605509,718924,suplente
2605509,1115662,eleito por qp
2605509,986032,suplente
2605509,783135,suplente
2605509,941830,suplente
2605509,650962,eleito por qp
2605509,1190831,eleito por qp
2605509,976643,suplente
2605509,1009554,suplente
2605509,1807257,eleito por qp
2605509,1413144,suplente
2605509,1064728,suplente
2602803,772280,suplente
2602803,747102,suplente
2602803,928444,suplente
2602803,1669697,suplente
2602803,923478,eleito por qp
2602803,720336,suplente
2602803,1614201,suplente
2602803,1087019,suplente
2602803,1722296,suplente
2602803,1267063,eleito por qp
2602803,1602332,suplente
2602803,792309,eleito por qp
2602803,532907,suplente
2602803,899421,eleito por qp
2602803,1404727,suplente
2602803,1129740,suplente
2602803,1271578,suplente
2602803,1430274,suplente
2602803,1042183,eleito por qp
2602803,1069711,suplente
2602803,899029,suplente
2602803,590249,eleito por qp
2602803,802799,eleito por qp
2611200,628564,suplente
2611200,941393,suplente
2611200,845566,suplente
2611200,1208980,suplente
2611200,716136,eleito por qp
2611200,819807,eleito por qp
2611200,983088,eleito por qp
2611200,606432,eleito por media
2611200,825683,suplente
2611200,1065085,suplente
2612307,1610383,suplente
2612307,1432165,eleito por qp
2612307,1106537,suplente
2612307,907142,suplente
2612307,1200208,eleito por qp
2612307,1596814,suplente
2612307,1090180,eleito por qp
2612307,655099,eleito por media
2612307,1028996,suplente
2612307,1030145,suplente
2612307,304887,eleito por qp
2611002,363990,suplente
2611002,966072,suplente
2611002,691916,eleito por qp
2611002,1172815,suplente
2611002,1043260,suplente
2611002,452813,suplente
2611002,1026889,suplente
2611002,71966,suplente
2611002,1026064,suplente
2611002,531121,suplente
2611002,1396956,suplente
2611002,959145,suplente
2611002,1264523,suplente
2611002,732622,suplente
2611002,1018015,suplente
2611002,1442628,suplente
2616183,566292,suplente
2616183,1677715,eleito por qp
2616183,1181252,suplente
2616183,1112837,suplente
2616183,817655,eleito por qp
2616183,711023,eleito por media
2616183,753237,suplente
2616183,1095195,suplente
2616183,854008,suplente
2616183,910461,suplente
2603926,1064332,suplente
2603926,551352,eleito por media
2603926,402566,suplente
2603926,653563,eleito por qp
2603926,971495,suplente
2603926,506972,suplente
2603926,1009954,suplente
2603926,515839,suplente
2603926,1234115,suplente
2603926,1026477,eleito por qp
2603926,374387,suplente
2603926,231239,suplente
2615409,341746,suplente
2615409,1166715,suplente
2615409,1367527,eleito por media
2615409,1043857,suplente
2615409,1190614,suplente
2615409,979568,suplente
2615409,1740345,suplente
2615409,925524,suplente
2615409,1201870,suplente
2615409,1126522,suplente
2615409,538308,suplente
2615409,1186163,suplente
2615409,472664,eleito por qp
2615409,1125878,eleito por qp
2615409,1213001,eleito por qp
2615409,909657,eleito por qp
2612505,468838,suplente
2612505,1327216,suplente
2612505,1243573,suplente
2612505,1058101,eleito por qp
2612505,1632704,eleito por qp
2612505,296451,suplente
2612505,33298,suplente
2612505,1609910,suplente
2612505,111174,suplente
2612505,774277,suplente
2612505,698983,suplente
2612505,1044851,eleito por media
2613305,1304838,nao eleito
2613305,1299643,nao eleito
2613305,1604718,nao eleito
2613305,1202732,nao eleito
2613305,8016,nao eleito
2613305,427369,nao eleito
2613305,688546,nao eleito
2613305,624092,nao eleito
2613305,558886,nao eleito
2613305,123712,nao eleito
2613305,1556667,nao eleito
2613305,575278,nao eleito
2613305,1704085,nao eleito
2613305,1332520,nao eleito
2607505,1653505,nao eleito
2607505,995663,nao eleito
2607505,1281352,nao eleito
2607505,410141,nao eleito
2607505,948519,nao eleito
2607505,303978,nao eleito
2607505,1060624,nao eleito
2607505,568544,nao eleito
2615805,1196878,suplente
2615805,571291,suplente
2615805,1782060,suplente
2615805,1199141,suplente
2615805,946304,suplente
2615805,1312235,suplente
2615805,965085,suplente
2615805,1233903,suplente
2615805,1614194,eleito por qp
2615805,1669746,suplente
2615805,1099771,suplente
2615805,1742507,suplente
2615805,1272584,suplente
2615805,38144,suplente
2615805,1448165,suplente
2601300,1175875,eleito por qp
2601300,1177596,suplente
2601300,1312762,suplente
2601300,1457333,suplente
2601300,562443,eleito por qp
2601300,1123639,suplente
2601300,497528,suplente
2601300,1188854,eleito por qp
2601300,1287816,suplente
2601300,976986,suplente
2601300,927292,suplente
2601300,1249298,eleito por qp
2601201,1694580,suplente
2601201,612789,suplente
2601201,1378359,suplente
2601201,505666,suplente
2601201,1185694,suplente
2601201,593740,suplente
2601201,816702,suplente
2601201,615391,eleito por qp
2601201,1312003,eleito por media
2601201,172240,suplente
2601201,1185905,suplente
2601201,747511,suplente
2600500,613783,suplente
2600500,425900,suplente
2600500,1005755,suplente
2600500,1057350,suplente
2600500,1648076,suplente
2600500,708640,suplente
2600500,643360,eleito por qp
2600500,503506,suplente
2600500,1501672,suplente
2600500,1302950,suplente
2600500,1090785,suplente
2600500,27485,suplente
2600500,1335664,suplente
2600500,1159381,suplente
2600500,228273,suplente
2600500,1739317,suplente
2600500,505673,eleito por qp
2600500,1729722,suplente
2607406,1165370,eleito por qp
2607406,1042671,suplente
2607406,755761,suplente
2607406,591060,eleito por qp
2607406,979848,eleito por qp
2607406,1341794,eleito por qp
2607406,269971,eleito por qp
2607406,899165,eleito por qp
2607406,1306563,suplente
2607406,1372993,suplente
2607406,370320,suplente
2607406,1317432,suplente
2607406,944514,suplente
2600104,732877,suplente
2600104,953760,suplente
2600104,1301370,suplente
2600104,1291077,suplente
2600104,99708,suplente
2600104,99706,eleito por qp
2600104,1403675,suplente
2600104,1545702,suplente
2600104,1025757,suplente
2600104,201489,suplente
2600104,1188838,suplente
2600104,1173682,suplente
2600104,1262801,suplente
2600104,1715719,suplente
2600104,1368679,suplente
2600104,1534900,suplente
2612604,911803,eleito por media
2612604,946152,suplente
2612604,994336,suplente
2612604,621963,suplente
2612604,1173661,suplente
2612604,457999,suplente
2612604,683025,suplente
2612604,168651,suplente
2610707,1339126,suplente
2610707,641994,suplente
2610707,1609856,suplente
2610707,737253,suplente
2610707,24392,suplente
2610707,99352,suplente
2610707,132234,suplente
2610707,1562587,suplente
2610707,182549,eleito por media
2610707,242120,suplente
2610707,1342186,suplente
2610707,965000,suplente
2610707,1093659,suplente
2610707,22437,suplente
2610707,832120,suplente
2610707,907728,suplente
2610707,294773,suplente
2610707,1376450,suplente
2610707,1399338,suplente
2610707,672177,suplente
2612455,1248734,suplente
2612455,539407,eleito por qp
2612455,424828,suplente
2612455,1354849,suplente
2612455,1771875,suplente
2612455,539719,eleito por qp
2608800,1460767,suplente
2608800,1654386,suplente
2608800,640480,suplente
2608800,831456,suplente
2608800,907575,eleito por qp
2608800,1333500,suplente
2608800,1225540,suplente
2608800,1336893,suplente
2608800,1377825,suplente
2608800,1309528,suplente
2608800,1189614,suplente
2608800,1520361,suplente
2608800,202586,suplente
2608800,1333031,suplente
2608800,1244857,suplente
2600609,575780,suplente
2600609,1556379,eleito por media
2600609,640809,suplente
2600609,703763,suplente
2600609,1727454,suplente
2600609,1132474,suplente
2614600,332171,eleito por qp
2614600,1315571,suplente
2614600,1315663,eleito por qp
2614600,1029789,suplente
2614600,566387,suplente
2614600,1724989,suplente
2614600,1328726,eleito por qp
2614600,805083,suplente
2614600,1650702,suplente
2614600,641381,eleito por qp
2614600,708175,suplente
2614600,1077261,eleito por media
2614600,708223,suplente
2614600,221003,suplente
2614600,1730194,eleito por media
2603603,919673,suplente
2603603,1553852,suplente
2603603,93155,suplente
2603603,104520,eleito por qp
2603603,1035898,suplente
2603603,784461,eleito por qp
2603603,638799,eleito por qp
2603603,1744960,eleito por media
2603603,45079,suplente
2603603,682372,eleito por qp
2607653,1381713,suplente
2607653,1424076,suplente
2607653,1071872,suplente
2607653,88502,suplente
2607653,1339210,suplente
2607653,1752791,suplente
2607653,714218,suplente
2607653,305666,eleito por qp
2607653,1187169,eleito por media
2607653,880758,suplente
2607653,1125831,suplente
2607653,1212525,suplente
2607653,623252,suplente
2607653,1609606,suplente
2607653,1289629,suplente
2607653,450211,eleito por qp
2605103,184982,suplente
2605103,1139248,suplente
2605103,1353898,suplente
2605103,777756,suplente
2605103,472203,suplente
2605103,20056,suplente
2605103,489057,suplente
2605103,1440240,suplente
2605103,606379,suplente
2605103,1705070,eleito por qp
2605103,704118,suplente
2605103,1228557,suplente
2605103,36076,suplente
2605103,563206,suplente
2605103,1041807,suplente
2605103,757315,suplente
2605103,758112,eleito por qp
2601607,1219473,suplente
2601607,1059633,suplente
2601607,503674,suplente
2601607,123042,suplente
2601607,1379926,suplente
2601607,1141843,suplente
2601607,1254006,suplente
2601607,530143,suplente
2601607,1301840,suplente
2601607,804373,suplente
2601607,1634023,suplente
2601607,1336252,eleito por qp
2601607,805076,suplente
2601607,380647,eleito por media
2601607,1396654,eleito por qp
2601607,1019998,eleito por qp
2608750,86245,eleito por qp
2608750,1054190,suplente
2608750,844239,suplente
2608750,1247038,suplente
2608750,1182694,suplente
2608750,1208534,suplente
2608750,651413,eleito por media
2608750,611049,eleito por qp
2608750,641581,suplente
2608750,1021686,suplente
2608750,1020921,suplente
2608750,34708,eleito por qp
2608750,926437,eleito por qp
2608750,463769,suplente
2608750,926868,eleito por qp
2607208,1000709,suplente
2607208,1365015,suplente
2607208,1151951,suplente
2607208,1000948,suplente
2607208,497560,eleito por media
2607208,1799228,suplente
2607208,479015,suplente
2607208,585155,suplente
2607208,1133533,suplente
2607208,22194,suplente
2607208,1321588,suplente
2607208,1051905,suplente
2607208,554271,suplente
2607208,35343,suplente
2607208,587976,suplente
2607208,1079786,eleito por qp
2607208,649130,suplente
2607208,97539,suplente
2609105,1000326,suplente
2609105,1017698,suplente
2609105,897160,suplente
2609105,927745,suplente
2609105,1115891,suplente
2609105,1243393,suplente
2609105,742156,suplente
2609105,934925,suplente
2609105,1251644,suplente
2609105,1171008,suplente
2609105,33351,suplente
2609105,461950,eleito por qp
2609105,1138657,suplente
2611705,641109,eleito por qp
2611705,1332496,suplente
2611705,998519,eleito por media
2611705,1710414,suplente
2611705,1390666,suplente
2611705,341132,suplente
2611705,1321442,suplente
2611705,637926,suplente
2611705,1689706,suplente
2611705,1055388,suplente
2611705,534517,suplente
2611705,1002208,suplente
2611705,1179009,suplente
2611705,18458,suplente
2605004,1406843,nao eleito
2604601,1157187,suplente
2604601,967777,suplente
2604601,404169,suplente
2604601,1146030,suplente
2604601,717888,suplente
2604601,790990,suplente
2604601,773589,suplente
2604601,1179278,suplente
2604601,1555517,eleito por qp
2604601,1290776,suplente
2604601,1304406,suplente
2604601,1288802,suplente
2604601,1285497,suplente
2605202,441721,suplente
2605202,508690,eleito por media
2605202,1367999,suplente
2605202,564721,suplente
2605202,1263495,suplente
2605202,441755,suplente
2605202,1175282,suplente
2605202,483054,eleito por qp
2605202,1045889,suplente
2605202,946325,suplente
2605202,235429,suplente
2605202,908593,suplente
2605202,668981,suplente
2605202,927543,eleito por qp
2605202,1642256,suplente
2609600,1120671,suplente
2609600,1133405,suplente
2609600,862992,suplente
2609600,1750323,eleito por qp
2609600,507212,suplente
2609600,596250,suplente
2609600,351979,suplente
2609600,1285951,suplente
2609600,1316098,suplente
2609600,1128463,suplente
2609600,123002,suplente
2609600,367705,suplente
2609600,1126854,suplente
2609600,75936,suplente
2609600,144449,suplente
2609600,231081,suplente
2609600,847225,suplente
2609600,20291,suplente
2609600,1769804,suplente
2609600,1398170,suplente
2609600,568503,suplente
2609600,508515,suplente
2609600,1060590,suplente
2609600,1590756,suplente
2609600,543954,suplente
2609600,199003,suplente
2616407,1065153,suplente
2616407,1411848,suplente
2616407,1197815,eleito por qp
2616407,261403,suplente
2616407,1160507,suplente
2616407,570279,suplente
2616407,1157376,suplente
2616407,1546766,suplente
2616407,1079050,eleito por media
2616407,1326702,suplente
2616407,1029699,suplente
2616407,893218,suplente
2616407,1021136,suplente
2616407,1149249,suplente
2613701,658962,suplente
2613701,957489,suplente
2613701,620029,suplente
2613701,850283,eleito por media
2613701,789039,eleito por qp
2613701,1008148,suplente
2613701,745594,suplente
2613701,470084,suplente
2613701,305829,suplente
2613701,1037253,eleito por qp
2613701,1585608,suplente
2613701,879551,suplente
2613701,307171,suplente
2613701,1083584,suplente
2613701,783038,suplente
2613701,634800,suplente
2613701,240372,suplente
2613701,575417,suplente
2613701,893494,eleito por qp
2613701,668774,suplente
2613701,719338,eleito por qp
2613701,609287,suplente
2613701,935263,suplente
2602902,1405263,suplente
2602902,704810,eleito por qp
2602902,689802,suplente
2602902,960082,suplente
2602902,1254745,suplente
2602902,1242774,suplente
2602902,37798,suplente
2602902,1647894,suplente
2602902,954922,suplente
2602902,910895,suplente
2602902,1317305,suplente
2602902,567372,suplente
2602902,704995,suplente
2602902,784324,suplente
2602902,1141542,suplente
2602902,572317,suplente
2602902,483822,suplente
2602902,1562713,suplente
2602902,1759784,suplente
2602902,1135911,suplente
2602902,1682039,suplente
2602902,1558212,suplente
2602902,921153,suplente
2602902,922932,suplente
2602902,1046408,suplente
2602902,1517784,suplente
2602902,581207,suplente
2602902,918985,suplente
2602902,442175,suplente
2602902,173279,suplente
2607752,528508,eleito por qp
2607752,195185,suplente
2607752,946229,suplente
2607752,669449,eleito por qp
2607752,576927,suplente
2607752,655596,suplente
2607752,670847,eleito por qp
2607752,1191060,suplente
2607752,1321272,suplente
2607752,1322855,suplente
2607752,790382,suplente
2607752,218032,eleito por qp
2607752,1068014,suplente
2607752,404066,suplente
2607752,857299,eleito por media
2614006,1363536,eleito por qp
2614006,1204260,suplente
2614006,1234718,eleito por qp
2614006,803328,eleito por media
2614006,720147,suplente
2614006,541597,suplente
2614006,356933,suplente
2614006,1336646,eleito por qp
2614006,1508594,suplente
2614006,932578,suplente
2614006,1080799,suplente
2614006,1387303,suplente
2614006,1152268,suplente
2614006,1408127,suplente
2614006,1554021,suplente
2614006,1349331,eleito por qp
2604304,404853,eleito por qp
2604304,799757,eleito por media
2604304,956775,suplente
2604304,252559,suplente
2604304,1168168,eleito por qp
2604304,1025367,suplente
2604304,1094601,eleito por qp
2604304,1180363,suplente
2604304,1175092,suplente
2604304,954924,suplente
2604304,1649038,suplente
2604304,648899,suplente
2605152,1123413,suplente
2605152,1061342,suplente
2605152,879927,eleito por qp
2605152,1317472,suplente
2605152,697156,eleito por media
2605152,389356,suplente
2605152,844094,suplente
2605152,1370941,suplente
2605152,916745,suplente
2605152,1135304,eleito por qp
2605152,1401100,suplente
2602407,622737,suplente
2602407,460557,eleito por qp
2602407,1024982,suplente
2602407,621647,suplente
2602407,743017,eleito por qp
2602407,731123,eleito por qp
2602407,346800,suplente
2602407,976711,eleito por media
2602407,921550,suplente
2602407,46875,suplente
2615508,1056016,suplente
2615508,1053737,suplente
2615508,561338,suplente
2615508,1152643,eleito por qp
2615508,1069268,suplente
2615508,1005785,suplente
2615508,1154987,suplente
2615508,1262285,suplente
2615508,1351094,suplente
2615508,1052688,suplente
2615508,1029311,suplente
2615508,1415417,suplente
2615508,1106877,suplente
2604155,960818,suplente
2604155,771133,eleito por qp
2604155,1212844,suplente
2604155,1315183,suplente
2604155,537318,suplente
2604155,166467,suplente
2604155,956777,suplente
2604155,639855,suplente
2604155,1216418,eleito por media
2604155,1012506,suplente
2604155,297931,suplente
2604155,1087958,suplente
2608909,1525925,suplente
2608909,1621820,suplente
2608909,831306,suplente
2608909,608410,suplente
2608909,1610153,eleito por media
2608909,1338921,suplente
2608909,840223,eleito por qp
2608909,1206473,suplente
2608909,608515,suplente
2608909,608409,suplente
2608909,1185437,suplente
2608909,297915,suplente
2608909,241461,suplente
2608909,932902,suplente
2608909,608437,suplente
2608909,1771449,suplente
2610202,1218810,suplente
2610202,341000,suplente
2610202,1001177,suplente
2610202,1248654,suplente
2610202,708129,eleito por qp
2610202,834388,eleito por media
2610202,1015405,eleito por qp
2610202,1439909,eleito por qp
2610202,1176185,suplente
2610202,919920,eleito por qp
2610202,632434,suplente
2610202,1461117,suplente
2610202,1649446,suplente
2610202,1344897,eleito por qp
2610202,1200181,suplente
2610202,1477423,suplente
2610202,1801517,suplente
2608503,653186,suplente
2608503,1267457,suplente
2608503,1282777,suplente
